48,1574800000,-5.5,1716788319.5
49,1574900000,-5.8,1716788319.5
50,1575000000,-5.9,1716788319.5
51,1575100000,-4.6,1716788319.5
52,1575200000,-5.7,1716788319.5
53,1575300000,-5.7,1716788319.5
54,1575400000,-5.3,1716788319.5
55,1575500000,-3.9,1716788319.5
56,1575600000,-6.0,1716788319.5
57,1575700000,-5.9,1716788319.5
58,1575800000,-5.6,1716788319.5
59,1575900000,-5.7,1716788319.5
60,1576000000,-5.3,1716788319.5
61,1576100000,-5.7,1716788319.5
62,1576200000,-6.1,1716788319.5
63,1576300000,-5.1,1716788319.5
64,1576400000,-5.4,1716788319.5
65,1576500000,-5.6,1716788319.5
66,1576600000,-5.7,1716788319.5
67,1576700000,-5.4,1716788319.5
68,1576800000,-5.9,1716788319.5
69,1576900000,-5.6,1716788319.5
70,1577000000,-5.7,1716788319.5
71,1577100000,-5.6,1716788319.5
72,1577200000,-5.7,1716788319.5
73,1577300000,-5.2,1716788319.5
74,1577400000,-6.2,1716788319.5
75,1577500000,-5.8,1716788319.5
76,1577600000,-6.0,1716788319.5
77,1577700000,-5.5,1716788319.5
78,1577800000,-5.7,1716788319.5
79,1577900000,-5.9,1716788319.5
80,1578000000,-5.9,1716788319.5
81,1578100000,-5.9,1716788319.5
82,1578200000,-5.5,1716788319.5
83,1578300000,-5.2,1716788319.5
84,1578400000,-5.8,1716788319.5
85,1578500000,-5.7,1716788319.5
86,1578600000,-5.9,1716788319.5
87,1578700000,-6.0,1716788319.5
88,1578800000,-5.6,1716788319.5
89,1578900000,-5.8,1716788319.5
90,1579000000,-5.5,1716788319.5
91,1579100000,-5.7,1716788319.5
92,1579200000,-5.6,1716788319.5
93,1579300000,-6.3,1716788319.5
94,1579400000,-5.9,1716788319.5
95,1579500000,-6.0,1716788319.5
96,1579600000,-5.7,1716788319.5
97,1579700000,-5.8,1716788319.5
98,1579800000,-5.7,1716788319.5
99,1579900000,-6.1,1716788319.5
100,1580000000,-5.4,1716788319.5
9.9E37,9.9E37,9.9E37,1716788319.5
0,1570000000,-4.9,1716788320.5
1,1570100000,-6.0,1716788320.5
2,1570200000,-5.4,1716788320.5
3,1570300000,-5.6,1716788320.5
4,1570400000,-5.8,1716788320.5
5,1570500000,-5.9,1716788320.5
6,1570600000,-5.5,1716788320.5
7,1570700000,-5.6,1716788320.5
8,1570800000,-5.6,1716788320.5
9,1570900000,-5.4,1716788320.5
10,1571000000,-5.6,1716788320.5
11,1571100000,-5.2,1716788320.5
12,1571200000,-5.7,1716788320.5
13,1571300000,-5.6,1716788320.5
14,1571400000,-5.7,1716788320.5
15,1571500000,-5.3,1716788320.5
16,1571600000,-5.9,1716788320.5
17,1571700000,-5.5,1716788320.5
18,1571800000,-5.7,1716788320.5
19,1571900000,-5.8,1716788320.5
20,1572000000,-5.7,1716788320.5
21,1572100000,-5.4,1716788320.5
22,1572200000,-5.8,1716788320.5
23,1572300000,-5.8,1716788320.5
24,1572400000,-6.6,1716788320.5
25,1572500000,-5.9,1716788320.5
26,1572600000,-5.5,1716788320.5
27,1572700000,-5.6,1716788320.5
28,1572800000,-5.5,1716788320.5
29,1572900000,-4.5,1716788320.5
30,1573000000,-5.3,1716788320.5
31,1573100000,-5.4,1716788320.5
32,1573200000,-5.3,1716788320.5
33,1573300000,-5.6,1716788320.5
34,1573400000,-5.8,1716788320.5
35,1573500000,-6.0,1716788320.5
36,1573600000,-5.8,1716788320.5
37,1573700000,-6.0,1716788320.5
38,1573800000,-5.6,1716788320.5
39,1573900000,-5.3,1716788320.5
40,1574000000,-5.9,1716788320.5
41,1574100000,-6.1,1716788320.5
42,1574200000,-5.6,1716788320.5
43,1574300000,-5.7,1716788320.5
44,1574400000,-5.8,1716788320.5
45,1574500000,-5.9,1716788320.5
46,1574600000,-5.8,1716788320.5
47,1574700000,-6.0,1716788320.5
48,1574800000,-5.8,1716788320.5
49,1574900000,-5.4,1716788320.5
50,1575000000,-6.0,1716788320.5
51,1575100000,-4.5,1716788320.5
52,1575200000,-5.6,1716788320.5
53,1575300000,-5.7,1716788320.5
54,1575400000,-5.7,1716788320.5
55,1575500000,-5.4,1716788320.5
56,1575600000,-5.6,1716788320.5
57,1575700000,-5.6,1716788320.5
58,1575800000,-5.9,1716788320.5
59,1575900000,-5.7,1716788320.5
60,1576000000,-5.6,1716788320.5
61,1576100000,-6.1,1716788320.5
62,1576200000,-5.8,1716788320.5
63,1576300000,-5.8,1716788320.5
64,1576400000,-5.7,1716788320.5
65,1576500000,-5.4,1716788320.5
66,1576600000,-5.8,1716788320.5
67,1576700000,-5.9,1716788320.5
68,1576800000,-5.8,1716788320.5
69,1576900000,-5.9,1716788320.5
70,1577000000,-5.7,1716788320.5
71,1577100000,-5.4,1716788320.5
72,1577200000,-5.8,1716788320.5
73,1577300000,-6.2,1716788320.5
74,1577400000,-5.4,1716788320.5
75,1577500000,-5.4,1716788320.5
76,1577600000,-5.3,1716788320.5
77,1577700000,-5.8,1716788320.5
78,1577800000,-5.6,1716788320.5
79,1577900000,-5.6,1716788320.5
80,1578000000,-5.6,1716788320.5
81,1578100000,-5.5,1716788320.5
82,1578200000,-6.0,1716788320.5
83,1578300000,-6.0,1716788320.5
84,1578400000,-5.9,1716788320.5
85,1578500000,-5.8,1716788320.5
86,1578600000,-5.6,1716788320.5
87,1578700000,-5.8,1716788320.5
88,1578800000,-5.5,1716788320.5
89,1578900000,-5.6,1716788320.5
90,1579000000,-5.5,1716788320.5
91,1579100000,-5.5,1716788320.5
92,1579200000,-6.2,1716788320.5
93,1579300000,-6.0,1716788320.5
94,1579400000,-5.7,1716788320.5
95,1579500000,-5.6,1716788320.5
96,1579600000,-6.1,1716788320.5
97,1579700000,-5.5,1716788320.5
98,1579800000,-5.1,1716788320.5
99,1579900000,-5.9,1716788320.5
100,1580000000,-5.2,1716788320.5
9.9E37,9.9E37,9.9E37,1716788320.5
0,1570000000,-4.8,1716788321.5
1,1570100000,-5.7,1716788321.5
2,1570200000,-5.9,1716788321.5
3,1570300000,-5.7,1716788321.5
4,1570400000,-6.0,1716788321.5
5,1570500000,-5.5,1716788321.5
6,1570600000,-5.7,1716788321.5
7,1570700000,-5.6,1716788321.5
8,1570800000,-5.3,1716788321.5
9,1570900000,-6.0,1716788321.5
10,1571000000,-5.5,1716788321.5
11,1571100000,-6.0,1716788321.5
12,1571200000,-5.6,1716788321.5
13,1571300000,-6.3,1716788321.5
14,1571400000,-5.6,1716788321.5
15,1571500000,-5.6,1716788321.5
16,1571600000,-5.8,1716788321.5
17,1571700000,-5.2,1716788321.5
18,1571800000,-5.4,1716788321.5
19,1571900000,-5.3,1716788321.5
20,1572000000,-5.6,1716788321.5
21,1572100000,-6.0,1716788321.5
22,1572200000,-5.9,1716788321.5
23,1572300000,-5.3,1716788321.5
24,1572400000,-5.9,1716788321.5
25,1572500000,-5.2,1716788321.5
26,1572600000,-5.5,1716788321.5
27,1572700000,-5.6,1716788321.5
28,1572800000,-5.3,1716788321.5
29,1572900000,-4.2,1716788321.5
30,1573000000,-5.4,1716788321.5
31,1573100000,-5.9,1716788321.5
32,1573200000,-5.6,1716788321.5
33,1573300000,-5.8,1716788321.5
34,1573400000,-5.8,1716788321.5
35,1573500000,-5.6,1716788321.5
36,1573600000,-5.5,1716788321.5
37,1573700000,-5.7,1716788321.5
38,1573800000,-5.5,1716788321.5
39,1573900000,-5.1,1716788321.5
40,1574000000,-5.5,1716788321.5
41,1574100000,-5.7,1716788321.5
42,1574200000,-6.2,1716788321.5
43,1574300000,-5.1,1716788321.5
44,1574400000,-5.6,1716788321.5
45,1574500000,-5.9,1716788321.5
46,1574600000,-5.8,1716788321.5
47,1574700000,-5.4,1716788321.5
48,1574800000,-5.7,1716788321.5
49,1574900000,-5.8,1716788321.5
50,1575000000,-6.0,1716788321.5
51,1575100000,-4.0,1716788321.5
52,1575200000,-6.0,1716788321.5
53,1575300000,-5.7,1716788321.5
54,1575400000,-5.9,1716788321.5
55,1575500000,-5.6,1716788321.5
56,1575600000,-6.1,1716788321.5
57,1575700000,-5.4,1716788321.5
58,1575800000,-5.6,1716788321.5
59,1575900000,-6.1,1716788321.5
60,1576000000,-5.9,1716788321.5
61,1576100000,-5.4,1716788321.5
62,1576200000,-5.5,1716788321.5
63,1576300000,-5.7,1716788321.5
64,1576400000,-6.2,1716788321.5
65,1576500000,-5.9,1716788321.5
66,1576600000,-5.6,1716788321.5
67,1576700000,-5.7,1716788321.5
68,1576800000,-5.7,1716788321.5
69,1576900000,-6.2,1716788321.5
70,1577000000,-5.8,1716788321.5
71,1577100000,-5.8,1716788321.5
72,1577200000,-5.5,1716788321.5
73,1577300000,-5.8,1716788321.5
74,1577400000,-5.9,1716788321.5
75,1577500000,-6.1,1716788321.5
76,1577600000,-5.7,1716788321.5
77,1577700000,-5.3,1716788321.5
78,1577800000,-5.6,1716788321.5
79,1577900000,-6.0,1716788321.5
80,1578000000,-5.7,1716788321.5
81,1578100000,-5.4,1716788321.5
82,1578200000,-5.9,1716788321.5
83,1578300000,-5.6,1716788321.5
84,1578400000,-5.7,1716788321.5
85,1578500000,-6.0,1716788321.5
86,1578600000,-5.4,1716788321.5
87,1578700000,-5.6,1716788321.5
88,1578800000,-6.2,1716788321.5
89,1578900000,-5.7,1716788321.5
90,1579000000,-5.5,1716788321.5
91,1579100000,-5.5,1716788321.5
92,1579200000,-5.8,1716788321.5
93,1579300000,-5.7,1716788321.5
94,1579400000,-5.8,1716788321.5
95,1579500000,-5.9,1716788321.5
96,1579600000,-6.2,1716788321.5
97,1579700000,-5.8,1716788321.5
98,1579800000,-6.3,1716788321.5
99,1579900000,-5.6,1716788321.5
100,1580000000,-5.5,1716788321.5
9.9E37,9.9E37,9.9E37,1716788321.5
0,1570000000,-5.3,1716788322.3
1,1570100000,-5.4,1716788322.3
2,1570200000,-6.1,1716788322.3
3,1570300000,-5.7,1716788322.3
4,1570400000,-5.5,1716788322.3
5,1570500000,-6.1,1716788322.3
6,1570600000,-6.0,1716788322.3
7,1570700000,-5.8,1716788322.3
8,1570800000,-5.7,1716788322.3
9,1570900000,-5.6,1716788322.3
10,1571000000,-5.8,1716788322.3
11,1571100000,-5.7,1716788322.3
12,1571200000,-5.7,1716788322.3
13,1571300000,-5.7,1716788322.3
14,1571400000,-5.6,1716788322.3
15,1571500000,-6.1,1716788322.3
16,1571600000,-5.2,1716788322.3
17,1571700000,-5.5,1716788322.3
18,1571800000,-5.9,1716788322.3
19,1571900000,-5.9,1716788322.3
20,1572000000,-5.5,1716788322.3
21,1572100000,-5.7,1716788322.3
22,1572200000,-5.5,1716788322.3
23,1572300000,-5.7,1716788322.3
24,1572400000,-6.1,1716788322.3
25,1572500000,-5.3,1716788322.3
26,1572600000,-5.7,1716788322.3
27,1572700000,-5.9,1716788322.3
28,1572800000,-5.3,1716788322.3
29,1572900000,-4.3,1716788322.3
30,1573000000,-5.5,1716788322.3
31,1573100000,-5.4,1716788322.3
32,1573200000,-5.7,1716788322.3
33,1573300000,-5.3,1716788322.3
34,1573400000,-5.7,1716788322.3
35,1573500000,-5.6,1716788322.3
36,1573600000,-5.5,1716788322.3
37,1573700000,-5.4,1716788322.3
38,1573800000,-5.4,1716788322.3
39,1573900000,-5.4,1716788322.3
40,1574000000,-5.8,1716788322.3
41,1574100000,-5.5,1716788322.3
42,1574200000,-5.8,1716788322.3
43,1574300000,-5.7,1716788322.3
44,1574400000,-5.9,1716788322.3
45,1574500000,-5.5,1716788322.3
46,1574600000,-5.6,1716788322.3
47,1574700000,-5.5,1716788322.3
48,1574800000,-5.7,1716788322.3
49,1574900000,-5.3,1716788322.3
50,1575000000,-5.8,1716788322.3
51,1575100000,-4.0,1716788322.3
52,1575200000,-5.3,1716788322.3
53,1575300000,-5.8,1716788322.3
54,1575400000,-5.8,1716788322.3
55,1575500000,-5.9,1716788322.3
56,1575600000,-5.4,1716788322.3
57,1575700000,-5.4,1716788322.3
58,1575800000,-5.8,1716788322.3
59,1575900000,-5.5,1716788322.3
60,1576000000,-5.3,1716788322.3
61,1576100000,-5.7,1716788322.3
62,1576200000,-6.0,1716788322.3
63,1576300000,-5.8,1716788322.3
64,1576400000,-5.8,1716788322.3
65,1576500000,-5.9,1716788322.3
66,1576600000,-5.7,1716788322.3
67,1576700000,-5.9,1716788322.3
68,1576800000,-5.8,1716788322.3
69,1576900000,-6.1,1716788322.3
70,1577000000,-5.4,1716788322.3
71,1577100000,-6.0,1716788322.3
72,1577200000,-5.8,1716788322.3
73,1577300000,-5.9,1716788322.3
74,1577400000,-5.6,1716788322.3
75,1577500000,-5.6,1716788322.3
76,1577600000,-5.7,1716788322.3
77,1577700000,-5.7,1716788322.3
78,1577800000,-5.8,1716788322.3
79,1577900000,-5.4,1716788322.3
80,1578000000,-5.5,1716788322.3
81,1578100000,-5.7,1716788322.3
82,1578200000,-5.9,1716788322.3
83,1578300000,-5.7,1716788322.3
84,1578400000,-5.6,1716788322.3
85,1578500000,-5.7,1716788322.3
86,1578600000,-5.6,1716788322.3
87,1578700000,-5.7,1716788322.3
88,1578800000,-5.5,1716788322.3
89,1578900000,-6.2,1716788322.3
90,1579000000,-5.8,1716788322.3
91,1579100000,-5.8,1716788322.3
92,1579200000,-5.6,1716788322.3
93,1579300000,-5.9,1716788322.3
94,1579400000,-6.0,1716788322.3
95,1579500000,-5.9,1716788322.3
96,1579600000,-6.0,1716788322.3
97,1579700000,-5.8,1716788322.3
98,1579800000,-5.7,1716788322.3
99,1579900000,-5.8,1716788322.3
100,1580000000,-5.2,1716788322.3
9.9E37,9.9E37,9.9E37,1716788322.3
0,1570000000,-5.1,1716788323.3
1,1570100000,-6.2,1716788323.3
2,1570200000,-5.4,1716788323.3
3,1570300000,-5.4,1716788323.3
4,1570400000,-5.5,1716788323.3
5,1570500000,-5.5,1716788323.3
6,1570600000,-5.7,1716788323.3
7,1570700000,-5.8,1716788323.3
8,1570800000,-5.7,1716788323.3
9,1570900000,-5.4,1716788323.3
10,1571000000,-5.5,1716788323.3
11,1571100000,-5.9,1716788323.3
12,1571200000,-5.1,1716788323.3
13,1571300000,-5.2,1716788323.3
14,1571400000,-6.5,1716788323.3
15,1571500000,-5.6,1716788323.3
16,1571600000,-5.7,1716788323.3
17,1571700000,-5.7,1716788323.3
18,1571800000,-5.7,1716788323.3
19,1571900000,-6.2,1716788323.3
20,1572000000,-5.8,1716788323.3
21,1572100000,-5.5,1716788323.3
22,1572200000,-6.0,1716788323.3
23,1572300000,-5.9,1716788323.3
24,1572400000,-5.4,1716788323.3
25,1572500000,-5.7,1716788323.3
26,1572600000,-5.6,1716788323.3
27,1572700000,-5.8,1716788323.3
28,1572800000,-5.4,1716788323.3
29,1572900000,-4.7,1716788323.3
30,1573000000,-5.8,1716788323.3
31,1573100000,-5.5,1716788323.3
32,1573200000,-5.8,1716788323.3
33,1573300000,-5.7,1716788323.3
34,1573400000,-5.7,1716788323.3
35,1573500000,-5.2,1716788323.3
36,1573600000,-5.7,1716788323.3
37,1573700000,-5.6,1716788323.3
38,1573800000,-6.0,1716788323.3
39,1573900000,-5.6,1716788323.3
40,1574000000,-5.7,1716788323.3
41,1574100000,-5.3,1716788323.3
42,1574200000,-5.9,1716788323.3
43,1574300000,-5.7,1716788323.3
44,1574400000,-5.6,1716788323.3
45,1574500000,-5.8,1716788323.3
46,1574600000,-5.3,1716788323.3
47,1574700000,-5.9,1716788323.3
48,1574800000,-5.8,1716788323.3
49,1574900000,-5.5,1716788323.3
50,1575000000,-5.5,1716788323.3
51,1575100000,-4.5,1716788323.3
52,1575200000,-5.7,1716788323.3
53,1575300000,-6.2,1716788323.3
54,1575400000,-5.1,1716788323.3
55,1575500000,-5.6,1716788323.3
56,1575600000,-5.2,1716788323.3
57,1575700000,-5.8,1716788323.3
58,1575800000,-5.6,1716788323.3
59,1575900000,-5.7,1716788323.3
60,1576000000,-5.8,1716788323.3
61,1576100000,-6.0,1716788323.3
62,1576200000,-5.7,1716788323.3
63,1576300000,-5.8,1716788323.3
64,1576400000,-5.5,1716788323.3
65,1576500000,-5.5,1716788323.3
66,1576600000,-5.8,1716788323.3
67,1576700000,-5.8,1716788323.3
68,1576800000,-5.7,1716788323.3
69,1576900000,-6.1,1716788323.3
70,1577000000,-5.3,1716788323.3
71,1577100000,-5.9,1716788323.3
72,1577200000,-2.7,1716788323.3
73,1577300000,-5.6,1716788323.3
74,1577400000,-5.4,1716788323.3
75,1577500000,-5.5,1716788323.3
76,1577600000,-5.8,1716788323.3
77,1577700000,-5.8,1716788323.3
78,1577800000,-5.7,1716788323.3
79,1577900000,-5.4,1716788323.3
80,1578000000,-5.6,1716788323.3
81,1578100000,-5.8,1716788323.3
82,1578200000,-5.4,1716788323.3
83,1578300000,-5.7,1716788323.3
84,1578400000,-5.2,1716788323.3
85,1578500000,-5.1,1716788323.3
86,1578600000,-5.7,1716788323.3
87,1578700000,-5.1,1716788323.3
88,1578800000,-5.9,1716788323.3
89,1578900000,-5.4,1716788323.3
90,1579000000,-5.7,1716788323.3
91,1579100000,-5.9,1716788323.3
92,1579200000,-5.8,1716788323.3
93,1579300000,-6.7,1716788323.3
94,1579400000,-5.5,1716788323.3
95,1579500000,-5.9,1716788323.3
96,1579600000,-5.7,1716788323.3
97,1579700000,-5.6,1716788323.3
98,1579800000,-5.6,1716788323.3
99,1579900000,-5.4,1716788323.3
100,1580000000,-5.4,1716788323.3
9.9E37,9.9E37,9.9E37,1716788323.3
0,1570000000,-4.8,1716788324.3
1,1570100000,-5.9,1716788324.3
2,1570200000,-6.1,1716788324.3
3,1570300000,-5.8,1716788324.3
4,1570400000,-5.5,1716788324.3
5,1570500000,-5.8,1716788324.3
6,1570600000,-5.7,1716788324.3
7,1570700000,-5.2,1716788324.3
8,1570800000,-5.8,1716788324.3
9,1570900000,-5.9,1716788324.3
10,1571000000,-5.4,1716788324.3
11,1571100000,-5.7,1716788324.3
12,1571200000,-5.5,1716788324.3
13,1571300000,-5.6,1716788324.3
14,1571400000,-5.8,1716788324.3
15,1571500000,-5.9,1716788324.3
16,1571600000,-5.9,1716788324.3
17,1571700000,-5.5,1716788324.3
18,1571800000,-5.7,1716788324.3
19,1571900000,-5.8,1716788324.3
20,1572000000,-5.7,1716788324.3
21,1572100000,-5.5,1716788324.3
22,1572200000,-6.0,1716788324.3
23,1572300000,-5.6,1716788324.3
24,1572400000,-6.0,1716788324.3
25,1572500000,-5.7,1716788324.3
26,1572600000,-5.6,1716788324.3
27,1572700000,-5.5,1716788324.3
28,1572800000,-5.9,1716788324.3
29,1572900000,-4.3,1716788324.3
30,1573000000,-5.2,1716788324.3
31,1573100000,-5.7,1716788324.3
32,1573200000,-5.2,1716788324.3
33,1573300000,-5.3,1716788324.3
34,1573400000,-5.6,1716788324.3
35,1573500000,-5.6,1716788324.3
36,1573600000,-5.8,1716788324.3
37,1573700000,-5.8,1716788324.3
38,1573800000,-5.0,1716788324.3
39,1573900000,-5.6,1716788324.3
40,1574000000,-5.9,1716788324.3
41,1574100000,-5.7,1716788324.3
42,1574200000,-5.5,1716788324.3
43,1574300000,-5.7,1716788324.3
44,1574400000,-6.0,1716788324.3
45,1574500000,-5.6,1716788324.3
46,1574600000,-5.3,1716788324.3
47,1574700000,-5.9,1716788324.3
48,1574800000,-5.6,1716788324.3
49,1574900000,-5.0,1716788324.3
50,1575000000,-5.5,1716788324.3
51,1575100000,-4.6,1716788324.3
52,1575200000,-5.4,1716788324.3
53,1575300000,-5.4,1716788324.3
54,1575400000,-5.7,1716788324.3
55,1575500000,-5.4,1716788324.3
56,1575600000,-5.9,1716788324.3
57,1575700000,-6.2,1716788324.3
58,1575800000,-5.5,1716788324.3
59,1575900000,-5.6,1716788324.3
60,1576000000,-5.6,1716788324.3
61,1576100000,-5.8,1716788324.3
62,1576200000,-5.8,1716788324.3
63,1576300000,-5.6,1716788324.3
64,1576400000,-5.4,1716788324.3
65,1576500000,-5.6,1716788324.3
66,1576600000,-5.3,1716788324.3
67,1576700000,-5.7,1716788324.3
68,1576800000,-5.6,1716788324.3
69,1576900000,-6.2,1716788324.3
70,1577000000,-5.2,1716788324.3
71,1577100000,-5.7,1716788324.3
72,1577200000,-6.2,1716788324.3
73,1577300000,-5.7,1716788324.3
74,1577400000,-5.5,1716788324.3
75,1577500000,-5.8,1716788324.3
76,1577600000,-5.9,1716788324.3
77,1577700000,-5.6,1716788324.3
78,1577800000,-5.9,1716788324.3
79,1577900000,-5.9,1716788324.3
80,1578000000,-5.1,1716788324.3
81,1578100000,-5.7,1716788324.3
82,1578200000,-5.8,1716788324.3
83,1578300000,-5.8,1716788324.3
84,1578400000,-5.6,1716788324.3
85,1578500000,-5.9,1716788324.3
86,1578600000,-5.6,1716788324.3
87,1578700000,-5.4,1716788324.3
88,1578800000,-5.6,1716788324.3
89,1578900000,-5.3,1716788324.3
90,1579000000,-5.8,1716788324.3
91,1579100000,-5.7,1716788324.3
92,1579200000,-6.1,1716788324.3
93,1579300000,-6.1,1716788324.3
94,1579400000,-5.3,1716788324.3
95,1579500000,-5.7,1716788324.3
96,1579600000,-5.5,1716788324.3
97,1579700000,-5.8,1716788324.3
98,1579800000,-5.7,1716788324.3
99,1579900000,-6.1,1716788324.3
100,1580000000,-5.7,1716788324.3
9.9E37,9.9E37,9.9E37,1716788324.3
0,1570000000,-4.9,1716788325.1
1,1570100000,-5.2,1716788325.1
2,1570200000,-5.8,1716788325.1
3,1570300000,-5.4,1716788325.1
4,1570400000,-5.8,1716788325.1
5,1570500000,-5.8,1716788325.1
6,1570600000,-6.0,1716788325.1
7,1570700000,-5.5,1716788325.1
8,1570800000,-5.2,1716788325.1
9,1570900000,-5.5,1716788325.1
10,1571000000,-5.7,1716788325.1
11,1571100000,-5.9,1716788325.1
12,1571200000,-5.3,1716788325.1
13,1571300000,-5.5,1716788325.1
14,1571400000,-5.5,1716788325.1
15,1571500000,-6.0,1716788325.1
16,1571600000,-5.4,1716788325.1
17,1571700000,-5.8,1716788325.1
18,1571800000,-5.8,1716788325.1
19,1571900000,-5.8,1716788325.1
